DATE,PRECIPITATION,MAX TEMP,MIN TEMP
2015-01-01,0.00001,75.0,60.0
2015-01-02,0.00000,79.0,61.0
2015-01-03,0.00000,85.0,67.0
2015-01-04,0.00000,85.0,67.0
2015-01-05,0.00001,74.0,56.0
2015-01-06,0.00000,79.0,56.0
2015-01-07,0.00000,68.0,49.0
2015-01-08,0.00000,62.0,38.0
2015-01-09,0.00000,57.0,46.0
2015-01-10,0.00000,69.0,44.0
2015-01-11,0.08000,79.0,53.0
2015-01-12,2.98000,79.0,63.0
2015-01-13,0.00000,77.0,62.0
2015-01-14,0.00000,65.0,53.0
2015-01-15,0.02000,63.0,53.0
2015-01-16,0.01000,65.0,50.0
2015-01-17,0.00000,74.0,48.0
2015-01-18,0.00000,71.0,54.0
2015-01-19,0.00000,71.0,45.0
2015-01-20,0.00000,72.0,49.0
2015-01-21,0.00000,78.0,52.0
2015-01-22,0.00000,78.0,54.0
2015-01-23,0.01000,80.0,62.0
2015-01-24,0.36000,71.0,49.0
2015-01-25,0.00000,65.0,41.0
2015-01-26,0.06000,67.0,51.0
2015-01-27,0.00000,68.0,44.0
2015-01-28,0.00000,62.0,44.0
2015-01-29,0.00000,72.0,44.0
2015-01-30,0.00001,73.0,46.0
2015-01-31,0.00000,72.0,46.0
2015-02-01,0.00000,75.0,49.0
2015-02-02,0.13000,77.0,51.0
2015-02-03,0.00000,68.0,44.0
2015-02-04,0.00001,75.0,53.0
2015-02-05,1.52000,67.0,50.0
2015-02-06,0.00000,68.0,50.0
2015-02-07,0.00000,73.0,47.0
2015-02-08,0.00000,75.0,48.0
2015-02-09,0.69000,73.0,53.0
2015-02-10,0.00000,65.0,54.0
2015-02-11,0.00000,68.0,48.0
2015-02-12,0.00000,71.0,44.0
2015-02-13,0.00000,61.0,45.0
2015-02-14,0.00000,64.0,41.0
2015-02-15,0.00000,75.0,49.0
2015-02-16,0.00000,77.0,49.0
2015-02-17,0.56000,80.0,59.0
2015-02-18,0.58000,61.0,45.0
2015-02-19,0.00000,52.0,39.0
2015-02-20,0.00000,58.0,33.0
2015-02-21,0.00000,73.0,43.0
2015-02-22,0.00000,82.0,55.0
2015-02-23,0.00001,84.0,57.0
2015-02-24,0.03000,76.0,60.0
2015-02-25,0.00001,76.0,59.0
2015-02-26,0.21000,75.0,57.0
2015-02-27,0.00001,57.0,53.0
2015-02-28,0.86000,68.0,57.0
2015-03-01,0.35000,80.0,64.0
2015-03-02,0.00000,84.0,64.0
2015-03-03,0.00000,84.0,62.0
2015-03-04,0.00000,86.0,64.0
2015-03-05,0.00000,88.0,67.0
2015-03-06,0.00001,73.0,53.0
2015-03-07,0.00001,70.0,53.0
2015-03-08,0.00000,79.0,55.0
2015-03-09,0.00000,83.0,58.0
2015-03-10,0.00000,87.0,63.0
2015-03-11,0.01000,90.0,68.0
2015-03-12,0.00000,88.0,71.0
2015-03-13,0.00000,87.0,68.0
2015-03-14,0.00000,88.0,68.0
2015-03-15,0.00000,88.0,66.0
2015-03-16,0.00000,86.0,65.0
2015-03-17,0.00000,87.0,63.0
2015-03-18,0.00000,88.0,66.0
2015-03-19,0.00001,88.0,68.0
2015-03-20,0.00000,90.0,68.0
2015-03-21,0.00000,89.0,66.0
2015-03-22,0.00000,88.0,70.0
2015-03-23,0.07000,80.0,67.0
2015-03-24,0.00000,81.0,63.0
2015-03-25,0.00000,82.0,63.0
2015-03-26,0.01000,88.0,63.0
2015-03-27,0.31000,84.0,61.0
2015-03-28,0.00000,70.0,54.0
2015-03-29,0.00000,72.0,48.0
2015-03-30,0.00000,78.0,45.0
2015-03-31,0.00000,84.0,58.0
2015-04-01,0.00000,85.0,64.0
2015-04-02,0.00000,86.0,63.0
2015-04-03,0.00000,87.0,65.0
2015-04-04,0.00000,87.0,63.0
2015-04-05,0.01000,84.0,66.0
2015-04-06,0.00000,86.0,67.0
2015-04-07,0.00001,88.0,66.0
2015-04-08,0.00000,89.0,65.0
2015-04-09,0.00000,89.0,64.0
2015-04-10,0.00000,90.0,65.0
2015-04-11,1.50000,91.0,69.0
2015-04-12,0.15000,90.0,67.0
2015-04-13,0.59000,89.0,70.0
2015-04-14,0.00000,88.0,68.0
2015-04-15,0.00001,90.0,71.0
2015-04-16,0.34000,87.0,71.0
2015-04-17,0.00001,85.0,70.0
2015-04-18,0.00000,89.0,71.0
2015-04-19,0.00001,92.0,72.0
2015-04-20,0.53000,86.0,66.0
2015-04-21,0.00000,88.0,67.0
2015-04-22,0.00000,88.0,69.0
2015-04-23,0.54000,84.0,68.0
2015-04-24,0.00000,86.0,70.0
2015-04-25,0.00000,90.0,68.0
2015-04-26,0.22000,89.0,76.0
2015-04-27,0.00000,83.0,71.0
2015-04-28,0.33000,82.0,70.0
2015-04-29,0.00000,88.0,70.0
2015-04-30,0.00000,80.0,68.0
2015-05-01,0.00000,84.0,61.0
2015-05-02,0.00000,82.0,60.0
2015-05-03,0.00000,83.0,61.0
2015-05-04,0.00001,83.0,65.0
2015-05-05,0.07000,82.0,68.0
2015-05-06,0.00001,84.0,70.0
2015-05-07,0.00000,87.0,66.0
2015-05-08,0.00000,89.0,62.0
2015-05-09,0.00000,92.0,67.0
2015-05-10,0.00000,93.0,68.0
2015-05-11,0.00000,92.0,71.0
2015-05-12,0.00000,92.0,71.0
2015-05-13,0.00000,93.0,71.0
2015-05-14,0.00000,92.0,72.0
2015-05-15,0.39000,86.0,72.0
2015-05-16,0.00000,89.0,70.0
2015-05-17,0.00000,88.0,73.0
2015-05-18,0.00000,89.0,69.0
2015-05-19,0.00001,93.0,69.0
2015-05-20,0.16000,95.0,71.0
2015-05-21,0.16000,93.0,71.0
2015-05-22,0.00000,95.0,74.0
2015-05-23,0.00000,93.0,74.0
2015-05-24,0.00000,90.0,75.0
2015-05-25,0.15000,90.0,71.0
2015-05-26,0.00000,92.0,74.0
2015-05-27,0.00001,90.0,72.0
2015-05-28,0.00000,89.0,70.0
2015-05-29,0.00000,91.0,68.0
2015-05-30,0.00001,92.0,71.0
2015-05-31,0.00000,91.0,70.0
2015-06-01,0.21000,92.0,71.0
2015-06-02,0.21000,83.0,70.0
2015-06-03,0.00001,88.0,70.0
2015-06-04,0.00000,92.0,69.0
2015-06-05,0.41000,93.0,70.0
2015-06-06,0.00001,91.0,69.0
2015-06-07,0.00000,90.0,71.0
2015-06-08,0.00001,91.0,71.0
2015-06-09,0.61000,93.0,70.0
2015-06-10,0.32000,89.0,69.0
2015-06-11,0.00000,89.0,71.0
2015-06-12,0.02000,91.0,72.0
2015-06-13,0.00000,93.0,77.0
2015-06-14,0.00000,94.0,74.0
2015-06-15,0.00000,94.0,74.0
2015-06-16,0.00000,96.0,76.0
2015-06-17,0.00000,96.0,74.0
2015-06-18,0.00001,97.0,76.0
2015-06-19,1.47000,100.0,73.0
2015-06-20,0.03000,95.0,74.0
2015-06-21,0.00000,96.0,74.0
2015-06-22,0.00000,96.0,78.0
2015-06-23,0.00001,96.0,75.0
2015-06-24,0.00001,95.0,75.0
2015-06-25,2.54000,94.0,72.0
2015-06-26,0.00001,95.0,74.0
2015-06-27,0.87000,93.0,75.0
2015-06-28,0.05000,93.0,75.0
2015-06-29,0.05000,91.0,75.0
2015-06-30,0.00000,95.0,75.0
2015-07-01,0.04000,94.0,75.0
2015-07-02,0.88000,94.0,73.0
2015-07-03,0.00001,95.0,73.0
2015-07-04,0.00000,95.0,73.0
2015-07-05,0.95000,94.0,73.0
2015-07-06,0.00001,94.0,72.0
2015-07-07,0.03000,90.0,73.0
2015-07-08,0.54000,94.0,72.0
2015-07-09,0.05000,94.0,75.0
2015-07-10,0.00000,94.0,74.0
2015-07-11,0.03000,97.0,74.0
2015-07-12,0.00000,96.0,75.0
2015-07-13,0.00000,95.0,74.0
2015-07-14,0.01000,93.0,77.0
2015-07-15,0.10000,93.0,77.0
2015-07-16,0.00001,90.0,74.0
2015-07-17,0.16000,91.0,75.0
2015-07-18,0.00001,92.0,74.0
2015-07-19,0.00000,94.0,74.0
2015-07-20,0.00001,92.0,74.0
2015-07-21,0.47000,93.0,76.0
2015-07-22,0.03000,93.0,76.0
2015-07-23,0.00000,94.0,76.0
2015-07-24,0.15000,88.0,76.0
2015-07-25,0.95000,89.0,74.0
2015-07-26,0.02000,92.0,75.0
2015-07-27,0.42000,89.0,76.0
2015-07-28,1.06000,88.0,76.0
2015-07-29,1.32000,93.0,74.0
2015-07-30,0.05000,92.0,75.0
2015-07-31,0.16000,90.0,74.0
2015-08-01,2.12000,89.0,72.0
2015-08-02,0.76000,87.0,72.0
2015-08-03,0.00001,82.0,74.0
2015-08-04,0.44000,91.0,73.0
2015-08-05,0.00000,94.0,73.0
2015-08-06,0.00001,93.0,74.0
2015-08-07,0.03000,88.0,75.0
2015-08-08,0.00001,88.0,74.0
2015-08-09,0.00000,94.0,74.0
2015-08-10,0.10000,93.0,76.0
2015-08-11,0.00000,96.0,73.0
2015-08-12,0.00001,94.0,77.0
2015-08-13,3.03000,90.0,71.0
2015-08-14,0.00001,91.0,71.0
2015-08-15,0.21000,92.0,73.0
2015-08-16,0.89000,91.0,74.0
2015-08-17,0.05000,90.0,76.0
2015-08-18,0.01000,93.0,75.0
2015-08-19,0.00001,94.0,77.0
2015-08-20,1.44000,92.0,75.0
2015-08-21,0.01000,96.0,75.0
2015-08-22,0.58000,94.0,78.0
2015-08-23,0.00001,95.0,77.0
2015-08-24,0.00000,92.0,75.0
2015-08-25,0.00000,96.0,77.0
2015-08-26,0.10000,94.0,73.0
2015-08-27,0.84000,85.0,72.0
2015-08-28,0.40000,91.0,73.0
2015-08-29,1.24000,91.0,73.0
2015-08-30,0.02000,88.0,73.0
2015-08-31,3.59000,91.0,75.0
2015-09-01,0.00000,92.0,75.0
2015-09-02,0.16000,94.0,77.0
2015-09-03,0.00000,93.0,76.0
2015-09-04,1.39000,91.0,72.0
2015-09-05,0.81000,92.0,72.0
2015-09-06,0.02000,91.0,75.0
2015-09-07,0.01000,86.0,75.0
2015-09-08,0.02000,91.0,75.0
2015-09-09,0.00000,93.0,74.0
2015-09-10,0.00001,92.0,77.0
2015-09-11,0.00000,94.0,75.0
2015-09-12,0.50000,89.0,73.0
2015-09-13,0.12000,82.0,73.0
2015-09-14,0.00000,89.0,70.0
2015-09-15,0.35000,89.0,75.0
2015-09-16,0.20000,87.0,73.0
2015-09-17,0.08000,82.0,73.0
2015-09-18,0.00001,88.0,73.0
2015-09-19,0.00001,90.0,75.0
2015-09-20,0.00000,91.0,74.0
2015-09-21,0.00000,91.0,71.0
2015-09-22,0.00000,90.0,71.0
2015-09-23,0.00001,89.0,74.0
2015-09-24,0.00001,88.0,74.0
2015-09-25,1.75000,90.0,73.0
2015-09-26,0.04000,91.0,74.0
2015-09-27,0.06000,90.0,76.0
2015-09-28,0.00000,87.0,76.0
2015-09-29,0.47000,84.0,74.0
2015-09-30,0.00000,91.0,75.0
2015-10-01,0.00000,91.0,77.0
2015-10-02,0.17000,88.0,74.0
2015-10-03,0.01000,86.0,68.0
2015-10-04,0.00001,77.0,64.0
2015-10-05,0.00000,82.0,64.0
2015-10-06,0.05000,83.0,67.0
2015-10-07,0.00000,87.0,67.0
2015-10-08,0.00001,88.0,70.0
2015-10-09,0.00000,88.0,73.0
2015-10-10,0.05000,88.0,72.0
2015-10-11,0.00000,86.0,66.0
2015-10-12,0.00000,84.0,66.0
2015-10-13,0.00000,86.0,62.0
2015-10-14,0.00000,88.0,66.0
2015-10-15,0.00000,86.0,67.0
2015-10-16,0.00000,83.0,65.0
2015-10-17,0.00000,87.0,60.0
2015-10-18,0.00000,83.0,68.0
2015-10-19,0.00000,80.0,63.0
2015-10-20,0.00000,82.0,64.0
2015-10-21,0.07000,84.0,67.0
2015-10-22,0.00001,86.0,68.0
2015-10-23,0.00000,86.0,67.0
2015-10-24,0.00000,86.0,64.0
2015-10-25,0.00000,86.0,70.0
2015-10-26,0.00000,87.0,67.0
2015-10-27,0.02000,81.0,71.0
2015-10-28,0.13000,83.0,68.0
2015-10-29,0.00000,88.0,65.0
2015-10-30,0.00000,86.0,63.0
2015-10-31,0.00000,86.0,66.0
2015-11-01,0.00000,88.0,67.0
2015-11-02,0.00000,91.0,73.0
2015-11-03,0.00000,90.0,71.0
2015-11-04,0.14000,90.0,72.0
2015-11-05,0.00001,88.0,72.0
2015-11-06,0.00001,90.0,70.0
2015-11-07,0.00001,90.0,69.0
2015-11-08,0.00000,89.0,70.0
2015-11-09,0.00000,91.0,75.0
2015-11-10,0.01000,87.0,68.0
2015-11-11,0.00000,86.0,65.0
2015-11-12,0.00000,88.0,61.0
2015-11-13,0.00000,84.0,64.0
2015-11-14,0.00000,81.0,56.0
2015-11-15,0.00000,79.0,64.0
2015-11-16,0.00000,85.0,63.0
2015-11-17,0.00000,85.0,69.0
2015-11-18,0.01000,88.0,71.0
2015-11-19,1.15000,85.0,71.0
2015-11-20,0.03000,85.0,71.0
2015-11-21,1.28000,80.0,68.0
2015-11-22,0.16000,79.0,61.0
2015-11-23,0.00000,67.0,48.0
2015-11-24,0.00000,74.0,52.0
2015-11-25,0.00001,79.0,60.0
2015-11-26,0.01000,81.0,63.0
2015-11-27,0.02000,80.0,63.0
2015-11-28,0.00001,81.0,63.0
2015-11-29,0.00001,77.0,62.0
2015-11-30,0.01000,80.0,65.0
2015-12-01,0.01000,80.0,65.0
2015-12-02,0.12000,82.0,66.0
2015-12-03,0.04000,71.0,60.0
2015-12-04,0.03000,78.0,61.0
2015-12-05,0.00001,80.0,65.0
2015-12-06,0.00000,82.0,63.0
2015-12-07,0.00000,73.0,56.0
2015-12-08,0.00000,78.0,54.0
2015-12-09,0.00001,76.0,61.0
2015-12-10,0.00000,80.0,61.0
2015-12-11,0.00000,80.0,56.0
2015-12-12,0.00000,83.0,61.0
2015-12-13,0.02000,82.0,62.0
2015-12-14,0.05000,83.0,66.0
2015-12-15,0.00000,81.0,64.0
2015-12-16,0.00000,84.0,65.0
2015-12-17,0.00000,85.0,68.0
2015-12-18,0.23000,75.0,55.0
2015-12-19,0.00000,68.0,47.0
2015-12-20,0.00000,75.0,50.0
2015-12-21,0.00001,81.0,57.0
2015-12-22,0.00000,83.0,67.0
2015-12-23,0.00000,80.0,71.0
2015-12-24,0.00000,84.0,68.0
2015-12-25,0.01000,86.0,69.0
2015-12-26,0.21000,85.0,66.0
2015-12-27,0.00000,82.0,67.0
2015-12-28,0.00000,86.0,69.0
2015-12-29,0.00000,85.0,69.0
2015-12-30,0.00000,87.0,65.0
2015-12-31,0.00001,82.0,67.0
2016-01-01,0.00001,84.0,66.0
2016-01-02,0.00001,73.0,58.0
2016-01-03,0.14000,61.0,49.0
2016-01-04,0.00000,65.0,48.0
2016-01-05,0.00000,69.0,50.0
2016-01-06,0.02000,72.0,55.0
2016-01-07,0.00001,75.0,57.0
2016-01-08,0.31000,72.0,59.0
2016-01-09,0.22000,71.0,58.0
2016-01-10,0.00000,71.0,54.0
2016-01-11,0.00000,60.0,43.0
2016-01-12,0.00000,67.0,41.0
2016-01-13,0.00000,62.0,45.0
2016-01-14,0.00000,71.0,47.0
2016-01-15,1.00000,75.0,58.0
2016-01-16,0.00001,78.0,50.0
2016-01-17,1.22000,71.0,51.0
2016-01-18,0.00000,61.0,43.0
2016-01-19,0.00000,56.0,39.0
2016-01-20,0.00000,66.0,38.0
2016-01-21,0.00000,71.0,42.0
2016-01-22,0.05000,70.0,55.0
2016-01-23,0.02000,56.0,41.0
2016-01-24,0.00000,55.0,34.0
2016-01-25,0.00000,70.0,36.0
2016-01-26,0.00001,76.0,49.0
2016-01-27,1.74000,67.0,63.0
2016-01-28,0.93000,67.0,61.0
2016-01-29,0.00001,66.0,50.0
2016-01-30,0.00000,72.0,45.0
2016-01-31,0.00000,72.0,53.0
2016-02-01,0.00000,82.0,61.0
2016-02-02,0.00000,84.0,63.0
2016-02-03,0.00000,84.0,68.0
2016-02-04,0.11000,81.0,55.0
2016-02-05,0.00000,61.0,45.0
2016-02-06,0.55000,68.0,47.0
2016-02-07,0.01000,59.0,45.0
2016-02-08,0.00001,66.0,37.0
2016-02-09,0.00000,60.0,49.0
2016-02-10,0.00000,61.0,41.0
2016-02-11,0.00000,67.0,35.0
2016-02-12,0.00000,76.0,40.0
2016-02-13,0.00000,70.0,49.0
2016-02-14,0.00000,72.0,44.0
2016-02-15,0.01000,76.0,52.0
2016-02-16,0.49000,77.0,56.0
2016-02-17,0.00000,75.0,47.0
2016-02-18,0.00000,73.0,50.0
2016-02-19,0.00000,75.0,51.0
2016-02-20,0.00000,77.0,51.0
2016-02-21,0.00000,78.0,53.0
2016-02-22,0.00001,81.0,54.0
2016-02-23,0.06000,81.0,60.0
2016-02-24,0.46000,82.0,58.0
2016-02-25,0.00000,66.0,49.0
2016-02-26,0.00000,65.0,46.0
2016-02-27,0.00000,68.0,43.0
2016-02-28,0.00000,73.0,43.0
2016-02-29,0.00000,77.0,52.0
2016-03-01,0.00000,81.0,56.0
2016-03-02,0.00000,82.0,58.0
2016-03-03,0.00000,80.0,55.0
2016-03-04,0.07000,78.0,54.0
2016-03-05,0.00000,75.0,52.0
2016-03-06,0.00000,76.0,52.0
2016-03-07,0.00000,78.0,51.0
2016-03-08,0.00000,80.0,56.0
2016-03-09,0.00000,83.0,60.0
2016-03-10,0.00000,86.0,64.0
2016-03-11,0.00000,85.0,62.0
2016-03-12,0.00000,84.0,61.0
2016-03-13,0.00001,86.0,65.0
2016-03-14,0.00001,87.0,69.0
2016-03-15,0.00000,90.0,69.0
2016-03-16,0.00000,88.0,66.0
2016-03-17,0.00000,87.0,64.0
2016-03-18,0.00000,86.0,62.0
2016-03-19,0.11000,77.0,66.0
2016-03-20,0.06000,82.0,65.0
2016-03-21,0.00000,66.0,47.0
2016-03-22,0.00000,75.0,43.0
2016-03-23,0.00000,80.0,51.0
2016-03-24,3.30000,84.0,55.0
2016-03-25,0.81000,81.0,62.0
2016-03-26,0.47000,87.0,66.0
2016-03-27,0.00000,87.0,72.0
2016-03-28,0.18000,80.0,72.0
2016-03-29,0.30000,80.0,66.0
2016-03-30,0.01000,81.0,64.0
2016-03-31,0.00000,88.0,67.0
2016-04-01,0.00000,89.0,68.0
2016-04-02,0.41000,78.0,69.0
2016-04-03,0.00000,77.0,58.0
2016-04-04,0.00000,82.0,57.0
2016-04-05,0.00000,85.0,59.0
2016-04-06,0.02000,78.0,61.0
2016-04-07,0.06000,83.0,61.0
2016-04-08,0.00000,86.0,58.0
2016-04-09,0.00000,77.0,56.0
2016-04-10,0.00000,80.0,55.0
2016-04-11,0.00000,82.0,59.0
2016-04-12,0.00000,83.0,57.0
2016-04-13,0.12000,85.0,63.0
2016-04-14,0.01000,86.0,66.0
2016-04-15,0.00001,81.0,67.0
2016-04-16,0.00001,80.0,65.0
2016-04-17,0.00000,80.0,61.0
2016-04-18,0.00001,81.0,60.0
2016-04-19,0.00000,82.0,59.0
2016-04-20,0.00000,81.0,56.0
2016-04-21,0.00000,85.0,61.0
2016-04-22,0.01000,86.0,62.0
2016-04-23,0.00001,85.0,67.0
2016-04-24,0.00000,88.0,63.0
2016-04-25,0.00000,84.0,66.0
2016-04-26,0.00000,88.0,62.0
2016-04-27,0.00000,88.0,64.0
2016-04-28,0.64000,89.0,65.0
2016-04-29,0.00001,90.0,68.0
2016-04-30,0.00000,87.0,71.0
2016-05-01,0.00000,89.0,68.0
2016-05-02,1.66000,92.0,70.0
2016-05-03,0.21000,90.0,71.0
2016-05-04,0.77000,75.0,67.0
2016-05-05,0.00000,82.0,58.0
2016-05-06,0.00000,78.0,53.0
2016-05-07,0.00000,81.0,56.0
2016-05-08,0.00000,86.0,56.0
2016-05-09,0.00000,86.0,59.0
2016-05-10,0.00000,88.0,65.0
2016-05-11,0.00000,88.0,68.0
2016-05-12,0.00000,87.0,68.0
2016-05-13,0.00000,91.0,67.0
2016-05-14,0.00000,91.0,66.0
2016-05-15,0.00000,91.0,62.0
2016-05-16,0.06000,92.0,66.0
2016-05-17,1.91000,89.0,69.0
2016-05-18,0.00000,90.0,69.0
2016-05-19,0.10000,89.0,71.0
2016-05-20,0.00001,88.0,70.0
2016-05-21,0.02000,91.0,72.0
2016-05-22,0.00000,90.0,71.0
2016-05-23,0.00000,89.0,68.0
2016-05-24,0.00000,88.0,70.0
2016-05-25,0.00000,89.0,68.0
2016-05-26,0.00000,87.0,64.0
2016-05-27,0.00001,88.0,70.0
2016-05-28,0.00000,93.0,70.0
2016-05-29,0.35000,94.0,71.0
2016-05-30,0.02000,91.0,71.0
2016-05-31,1.07000,93.0,70.0
2016-06-01,0.11000,92.0,70.0
2016-06-02,0.00000,93.0,72.0
2016-06-03,0.00000,94.0,74.0
2016-06-04,0.00000,93.0,74.0
2016-06-05,1.18000,94.0,73.0
2016-06-06,0.87000,86.0,74.0
2016-06-07,1.40000,88.0,77.0
2016-06-08,0.01000,89.0,75.0
2016-06-09,0.10000,88.0,74.0
2016-06-10,0.00000,92.0,74.0
2016-06-11,0.00001,89.0,75.0
2016-06-12,0.01000,91.0,73.0
2016-06-13,0.00000,96.0,75.0
2016-06-14,0.82000,95.0,75.0
2016-06-15,0.00001,93.0,75.0
2016-06-16,0.02000,93.0,77.0
2016-06-17,0.00001,90.0,77.0
2016-06-18,0.98000,95.0,72.0
2016-06-19,0.05000,88.0,73.0
2016-06-20,0.01000,87.0,71.0
2016-06-21,0.00000,87.0,68.0
2016-06-22,0.00000,93.0,71.0
2016-06-23,0.00000,94.0,74.0
2016-06-24,0.00000,96.0,74.0
2016-06-25,0.00000,96.0,77.0
2016-06-26,0.58000,93.0,73.0
2016-06-27,0.00000,95.0,72.0
2016-06-28,0.36000,92.0,74.0
2016-06-29,0.85000,92.0,71.0
2016-06-30,0.36000,93.0,74.0
2016-07-01,0.38000,93.0,75.0
2016-07-02,0.45000,91.0,74.0
2016-07-03,0.00000,93.0,75.0
2016-07-04,0.00001,95.0,77.0
2016-07-05,0.01000,96.0,78.0
2016-07-06,0.00001,96.0,79.0
2016-07-07,0.00000,96.0,79.0
2016-07-08,0.00000,98.0,78.0
2016-07-09,0.00001,96.0,79.0
2016-07-10,0.00001,95.0,76.0
2016-07-11,0.05000,96.0,77.0
2016-07-12,0.00001,96.0,76.0
2016-07-13,0.07000,94.0,75.0
2016-07-14,0.00001,96.0,73.0
2016-07-15,0.04000,95.0,76.0
2016-07-16,0.07000,96.0,76.0
2016-07-17,0.04000,93.0,77.0
2016-07-18,0.72000,94.0,73.0
2016-07-19,0.09000,92.0,77.0
2016-07-20,0.01000,94.0,75.0
2016-07-21,0.61000,93.0,76.0
2016-07-22,0.00001,93.0,73.0
2016-07-23,0.00001,93.0,73.0
2016-07-24,0.00000,95.0,74.0
2016-07-25,0.00000,94.0,73.0
2016-07-26,0.00000,95.0,75.0
2016-07-27,0.00000,96.0,76.0
2016-07-28,0.00000,96.0,76.0
2016-07-29,1.45000,97.0,76.0
2016-07-30,0.00000,95.0,75.0
2016-07-31,0.00000,92.0,75.0
2016-08-01,0.00000,95.0,74.0
2016-08-02,0.02000,95.0,77.0
2016-08-03,0.01000,92.0,75.0
2016-08-04,1.35000,91.0,74.0
2016-08-05,0.01000,94.0,74.0
2016-08-06,0.00000,90.0,75.0
2016-08-07,0.29000,91.0,75.0
2016-08-08,0.77000,86.0,75.0
2016-08-09,0.07000,89.0,74.0
2016-08-10,0.42000,92.0,74.0
2016-08-11,0.00000,93.0,75.0
2016-08-12,0.33000,93.0,75.0
2016-08-13,1.01000,94.0,70.0
2016-08-14,0.12000,90.0,77.0
2016-08-15,0.00001,92.0,78.0
2016-08-16,2.62000,89.0,74.0
2016-08-17,0.00000,92.0,76.0
2016-08-18,0.61000,91.0,75.0
2016-08-19,0.00000,94.0,75.0
2016-08-20,0.00000,94.0,75.0
2016-08-21,0.00000,95.0,77.0
2016-08-22,0.00000,96.0,76.0
2016-08-23,0.07000,97.0,78.0
2016-08-24,0.46000,90.0,77.0
2016-08-25,0.00000,92.0,76.0
2016-08-26,0.00001,91.0,78.0
2016-08-27,0.03000,92.0,77.0
2016-08-28,0.37000,92.0,79.0
2016-08-29,0.47000,88.0,75.0
2016-08-30,0.01000,90.0,74.0
2016-08-31,0.86000,86.0,74.0
2016-09-01,0.17000,87.0,74.0
2016-09-02,0.35000,86.0,75.0
2016-09-03,0.39000,88.0,75.0
2016-09-04,2.32000,92.0,73.0
2016-09-05,0.03000,87.0,72.0
2016-09-06,0.00000,89.0,71.0
2016-09-07,0.00000,90.0,73.0
2016-09-08,0.00000,90.0,72.0
2016-09-09,0.00001,91.0,74.0
2016-09-10,0.00001,92.0,76.0
2016-09-11,0.00000,92.0,76.0
2016-09-12,0.02000,91.0,77.0
2016-09-13,1.26000,88.0,76.0
2016-09-14,0.03000,89.0,75.0
2016-09-15,0.01000,91.0,75.0
2016-09-16,0.03000,92.0,74.0
2016-09-17,0.12000,92.0,76.0
2016-09-18,0.00000,93.0,76.0
2016-09-19,0.85000,94.0,74.0
2016-09-20,0.24000,90.0,72.0
2016-09-21,0.00001,92.0,76.0
2016-09-22,0.07000,93.0,76.0
2016-09-23,0.00001,92.0,74.0
2016-09-24,0.00000,94.0,75.0
2016-09-25,0.04000,93.0,75.0
2016-09-26,0.19000,87.0,72.0
2016-09-27,0.16000,90.0,70.0
2016-09-28,0.03000,90.0,71.0
2016-09-29,0.01000,89.0,71.0
